ymd,country,cc
20200227,Saudi Arabia,1
20200227,Spain,10
20200227,Switzerland,1
20200227,Thailand,2
20200227,Turkey,4
20200227,United States,20
20200227,United Kingdom,3
20200228,Australia,5
20200228,Bahamas,1
20200228,Brazil,4
20200228,France,68
20200228,Germany,4
20200228,Greece,2
20200228,Ireland,2
20200228,Israel,1
20200228,Italy,11
20200228,Jamaica,6
20200228,Japan,9
20200228,Mexico,2
20200228,Netherlands,2
20200228,Norway,1
20200228,Poland,1
20200228,Portugal,1
20200228,Russia,2
20200228,Spain,8
20200228,Switzerland,1
20200228,Thailand,1
20200228,Turkey,6
20200228,United States,11
20200228,United Kingdom,5
20200229,Australia,1
20200229,Austria,2
20200229,Belgium,1
20200229,Brazil,2
20200229,Costa Rica,1
20200229,France,3
20200229,Germany,3
20200229,Ireland,1
20200229,Italy,7
20200229,Japan,9
20200229,Netherlands,2
20200229,Russia,3
20200229,Spain,12
20200229,Switzerland,1
20200229,Thailand,2
20200229,Turkey,4
20200229,United States,11
20200229,United Kingdom,2
20200301,Australia,2
20200301,Austria,2
20200301,Belgium,1
20200301,Brazil,1
20200301,Dominican Republic,1
20200301,Egypt,1
20200301,France,6
20200301,Germany,8
20200301,Greece,2
20200301,Ireland,1
20200301,Italy,5
20200301,Jamaica,3
20200301,Japan,3
20200301,Netherlands,1
20200301,New Zealand,1
20200301,Norway,1
20200301,Poland,2
20200301,Russia,3
20200301,Spain,8
20200301,Switzerland,1
20200301,Turkey,1
20200301,United States,13
20200301,United Kingdom,4
20200302,Australia,1
20200302,Austria,2
20200302,Brazil,7
20200302,Czech Republic,1
20200302,Denmark,1
20200302,Dominican Republic,1
20200302,Egypt,1
20200302,France,70
20200302,Germany,11
20200302,Greece,1
20200302,Iceland,1
20200302,Ireland,2
20200302,Italy,24
20200302,Japan,17
20200302,Mexico,1
20200302,Netherlands,3
20200302,Philippines,1
20200302,Portugal,1
20200302,Russia,4
20200302,Seychelles,1
20200302,Spain,19
20200302,Sweden,1
20200302,Thailand,1
20200302,Turkey,11
20200302,United States,28
20200302,United Arab Emirates,1
20200302,United Kingdom,4
20200303,Australia,11
20200303,Austria,7
20200303,Brazil,9
20200303,Canada,2
20200303,Colombia,1
20200303,Cyprus,1
20200303,Czech Republic,2
20200303,France,36
20200303,Germany,10
20200303,Greece,1
20200303,Ireland,1
20200303,Italy,29
20200303,Japan,7
20200303,Maldives,1
20200303,Mexico,2
20200303,Netherlands,1
20200303,Portugal,1
20200303,Russia,7
20200303,San Marino,1
20200303,Slovenia,1
20200303,Spain,15
20200303,Thailand,4
20200303,Turkey,9
20200303,United States,18
20200303,United Arab Emirates,2
20200303,United Kingdom,10
20200304,Australia,2
20200304,Austria,2
20200304,Belgium,1
20200304,Brazil,8
20200304,Bulgaria,1
20200304,Cyprus,1
20200304,Czech Republic,1
20200304,France,5
20200304,Germany,5
20200304,Greece,4
20200304,Israel,1
20200304,Italy,15
20200304,Jamaica,1
20200304,Japan,3
20200304,Mexico,4
20200304,Netherlands,1
20200304,New Zealand,2
20200304,Peru,1
20200304,Philippines,1
20200304,Poland,1
20200304,Portugal,2
20200304,Russia,4
20200304,Spain,12
20200304,Sweden,1
20200304,Switzerland,2
20200304,Tanzania,1
20200304,Thailand,2
20200304,United States,15
20200304,United Kingdom,1
20200305,Australia,5
20200305,Austria,2
20200305,Brazil,8
20200305,Canada,2
20200305,Cyprus,1
20200305,Denmark,2
20200305,Egypt,1
20200305,France,9
20200305,Germany,7
20200305,Greece,1
20200305,Italy,15
20200305,Japan,4
20200305,Mexico,2
20200305,Morocco,8
20200305,New Zealand,1
20200305,Norway,1
20200305,Panama,1
20200305,Poland,2
20200305,Puerto Rico,1
20200305,Russia,4
20200305,Spain,13
20200305,Switzerland,2
20200305,Turkey,4
20200305,United States,19
20200305,United Arab Emirates,4
20200305,United Kingdom,10
20200306,Australia,5
20200306,Austria,2
20200306,Brazil,8
20200306,Croatia,2
20200306,Czech Republic,2
20200306,Dominican Republic,1
20200306,Egypt,3
20200306,France,4
20200306,Germany,6
20200306,Greece,1
20200306,Ireland,1
20200306,Italy,19
20200306,Japan,4
20200306,Laos,1
20200306,Mexico,1
20200306,Morocco,1
20200306,Netherlands,1
20200306,Norway,1
20200306,Portugal,2
20200306,Russia,3
20200306,Spain,5
20200306,Sweden,2
20200306,Thailand,2
20200306,Turkey,1
20200306,United States,17
20200306,United Kingdom,1
20200307,Australia,2
20200307,Austria,2
20200307,Brazil,9
20200307,Bulgaria,2
20200307,Canada,2
20200307,France,7
20200307,Germany,3
20200307,Greece,1
20200307,Israel,1
20200307,Italy,7
20200307,Japan,6
20200307,Mexico,1
20200307,Morocco,1
20200307,Portugal,9
20200307,Russia,2
20200307,Spain,19
20200307,Tanzania,1
20200307,Thailand,1
20200307,Turkey,6
20200307,United States,24
20200307,United Kingdom,4
20200308,Australia,2
20200308,Austria,1
20200308,Belgium,1
20200308,Brazil,5
20200308,Canada,2
20200308,Czech Republic,1
20200308,Egypt,2
20200308,France,6
20200308,Germany,4
20200308,Greece,1
20200308,Iceland,1
20200308,Ireland,1
20200308,Italy,16
20200308,Jamaica,2
20200308,Japan,3
20200308,Philippines,1
20200308,Portugal,1
20200308,Russia,3
20200308,Spain,7
20200308,Sweden,1
20200308,Switzerland,1
20200308,Turkey,2
20200308,United States,6
20200308,United Arab Emirates,1
20200308,United Kingdom,11
20200309,Argentina,1
20200309,Australia,2
20200309,Austria,2
20200309,Belgium,1
20200309,Brazil,10
20200309,Cyprus,2
20200309,Dominican Republic,1
20200309,France,66
20200309,Germany,14
20200309,Greece,1
20200309,Hong Kong,1
20200309,Indonesia,1
20200309,Ireland,2
20200309,Italy,30
20200309,Japan,9
20200309,Mexico,1
20200309,Netherlands,2
20200309,Portugal,3
20200309,Puerto Rico,1
20200309,Russia,2
20200309,Senegal,1
20200309,Spain,18
20200309,Switzerland,1
20200309,Tanzania,1
20200309,Thailand,1
20200309,Turkey,10
20200309,United States,26
20200309,United Arab Emirates,2
20200309,United Kingdom,10
20200309,Uruguay,2
20200310,Australia,3
20200310,Austria,6
20200310,Brazil,14
20200310,Cyprus,2
20200310,Czech Republic,2
20200310,France,102
20200310,Germany,12
20200310,Greece,2
20200310,Guatemala,1
20200310,India,1
20200310,Ireland,3
20200310,Italy,36
20200310,Jamaica,1
20200310,Japan,2
20200310,Malaysia,1
20200310,Mexico,1
20200310,Netherlands,4
20200310,New Zealand,2
20200310,Philippines,1
20200310,Poland,2
20200310,Portugal,3
20200310,Russia,3
20200310,Singapore,1
20200310,Slovakia,1
20200310,Spain,25
20200310,Thailand,3
20200310,Turkey,14
20200310,United States,22
20200310,United Kingdom,4
20200311,Aruba,1
20200311,Australia,5
20200311,Austria,19
20200311,Brazil,16
20200311,Canada,1
20200311,China,1
20200311,Croatia,1
20200311,Cyprus,2
20200311,Dominican Republic,1
20200311,Egypt,1
20200311,France,12
20200311,Germany,15
20200311,Italy,10
20200311,Japan,8
20200311,Latvia,1
20200311,Morocco,9
20200311,Netherlands,2
20200311,Panama,2
20200311,Poland,4
20200311,Portugal,2
20200311,Romania,1
20200311,Russia,5
20200311,Spain,36
20200311,Sweden,1
20200311,Switzerland,3
20200311,Turkey,13
20200311,United States,32
20200311,United Arab Emirates,1
20200311,United Kingdom,2
20200312,Argentina,1
20200312,Aruba,1
20200312,Australia,1
20200312,Austria,12
20200312,Belgium,1
20200312,Brazil,4
20200312,Cyprus,11
20200312,Czech Republic,1
20200312,Denmark,4
20200312,Dominican Republic,2
20200312,Egypt,3
20200312,France,77
20200312,Germany,13
20200312,Greece,3
20200312,Ireland,4
20200312,Israel,1
20200312,Italy,10
20200312,Jamaica,2
20200312,Japan,8
20200312,Jordan,1
20200312,Mexico,4
20200312,Morocco,1
20200312,Netherlands,5
20200312,Norway,1
20200312,Poland,3
20200312,Portugal,5
20200312,Russia,5
20200312,Spain,41
20200312,Switzerland,3
20200312,Thailand,4
20200312,Turkey,29
20200312,United States,124
20200312,United Kingdom,9
20200313,Albania,2
20200313,Andorra,1
20200313,Australia,7
20200313,Austria,14
20200313,Belgium,2
20200313,Brazil,8
20200313,Canada,2
20200313,Cyprus,4
20200313,Czech Republic,2
20200313,Denmark,1
20200313,Dominican Republic,1
20200313,Egypt,1
20200313,France,19
20200313,Germany,20
20200313,Greece,2
20200313,Hungary,2
20200313,Iceland,1
20200313,Ireland,3
20200313,Israel,2
20200313,Italy,14
20200313,Jamaica,1
20200313,Japan,3
20200313,Latvia,1
20200313,Lithuania,1
20200313,Maldives,1
20200313,Malta,2
20200313,Mexico,4
20200313,Morocco,3
20200313,Netherlands,1
20200313,New Zealand,1
20200313,Philippines,5
20200313,Poland,5
20200313,Portugal,6
20200313,Russia,7
20200313,Spain,43
20200313,Sweden,2
20200313,Switzerland,2
20200313,Thailand,2
20200313,Turkey,19
20200313,United States,78
20200313,United Kingdom,11
20200314,Australia,10
20200314,Austria,8
20200314,Brazil,13
20200314,Canada,4
20200314,Cayman Islands,1
20200314,Colombia,1
20200314,Costa Rica,1
20200314,Cyprus,3
20200314,Czech Republic,2
20200314,Denmark,1
20200314,Dominican Republic,1
20200314,France,20
20200314,Germany,7
20200314,Gibraltar,1
20200314,Greece,3
20200314,Ireland,4
20200314,Italy,8
20200314,Japan,6
20200314,Jordan,1
20200314,Mexico,5
20200314,Morocco,5
20200314,Netherlands,3
20200314,New Zealand,1
20200314,Norway,1
20200314,Poland,3
20200314,Portugal,4
20200314,Russia,5
20200314,Spain,28
20200314,Sweden,1
20200314,Switzerland,3
20200314,Taiwan,1
20200314,Turkey,11
20200314,United States,62
20200314,Ukraine,1
20200314,United Kingdom,18
20200314,Uruguay,2
20200315,Andorra,1
20200315,Australia,11
20200315,Austria,6
20200315,Belgium,5
20200315,Brazil,10
20200315,Bulgaria,1
20200315,Cyprus,4
20200315,Czech Republic,1
20200315,France,13
20200315,Germany,14
20200315,Greece,5
20200315,India,1
20200315,Ireland,2
20200315,Israel,1
20200315,Italy,9
20200315,Jamaica,1
20200315,Japan,4
20200315,Maldives,1
20200315,Mexico,2
20200315,Morocco,6
20200315,Netherlands,2
20200315,New Zealand,1
20200315,Philippines,1
20200315,Poland,3
20200315,Portugal,3
20200315,Puerto Rico,1
20200315,Russia,7
20200315,Spain,23
20200315,Sweden,3
20200315,Switzerland,6
20200315,Turkey,7
20200315,United States,45
20200315,United Arab Emirates,1
20200315,United Kingdom,24
20200315,Vietnam,1
20200316,Algeria,1
20200316,Armenia,1
20200316,Aruba,1
20200316,Australia,14
20200316,Austria,11
20200316,Belgium,3
20200316,Brazil,17
20200316,Canada,4
20200316,Cyprus,7
20200316,Czech Republic,1
20200316,Dominican Republic,5
20200316,Egypt,3
20200316,Estonia,2
20200316,France,10
20200316,French Antilles,1
20200316,Germany,25
20200316,Greece,7
20200316,Hungary,1
20200316,India,1
20200316,Indonesia,5
20200316,Ireland,7
20200316,Italy,8
20200316,Jamaica,2
20200316,Japan,4
20200316,Luxembourg,1
20200316,Malta,2
20200316,Mexico,2
20200316,Netherlands,4
20200316,New Zealand,1
20200316,Norway,1
20200316,Poland,1
20200316,Portugal,6
20200316,Puerto Rico,1
20200316,Russia,6
20200316,Slovakia,2
20200316,Spain,31
20200316,Sweden,1
20200316,Switzerland,4
20200316,Tanzania,1
20200316,Thailand,1
20200316,Turkey,21
20200316,United States,94
20200316,United Arab Emirates,3
20200316,United Kingdom,27
20200317,Aruba,1
20200317,Australia,25
20200317,Austria,8
20200317,Azerbaijan,2
20200317,Belgium,1
20200317,Brazil,26
20200317,Canada,3
20200317,Cayman Islands,2
20200317,Costa Rica,1
20200317,Dominican Republic,7
20200317,France,12
20200317,Germany,23
20200317,Greece,8
20200317,Indonesia,1
20200317,Ireland,2
20200317,Italy,6
20200317,Japan,8
20200317,Kenya,1
20200317,Malta,8
20200317,Mexico,5
20200317,Monaco,1
20200317,Morocco,3
20200317,Netherlands,3
20200317,Panama,1
20200317,Philippines,1
20200317,Poland,2
20200317,Portugal,6
20200317,Russia,6
20200317,South Africa,1
20200317,Spain,33
20200317,Sweden,2
20200317,Switzerland,2
20200317,Thailand,4
20200317,Turkey,13
20200317,United States,79
20200317,United Arab Emirates,2
20200317,United Kingdom,37
20200318,Australia,19
20200318,Austria,6
20200318,Belgium,1
20200318,Brazil,21
20200318,Canada,6
20200318,Curacao,1
20200318,Cyprus,2
20200318,Denmark,2
20200318,Dominican Republic,8
20200318,Egypt,2
20200318,Fiji,2
20200318,Finland,2
20200318,France,12
20200318,Germany,21
20200318,Greece,5
20200318,Grenada,4
20200318,Iceland,1
20200318,Indonesia,2
20200318,Ireland,2
20200318,Italy,22
20200318,Jamaica,1
20200318,Japan,7
20200318,Latvia,1
20200318,Malta,2
20200318,Mexico,10
20200318,Montenegro,1
20200318,Mozambique,1
20200318,Myanmar,1
20200318,Netherlands,3
20200318,New Zealand,2
20200318,Norway,1
20200318,Panama,1
20200318,Peru,1
20200318,Poland,4
20200318,Portugal,17
20200318,Romania,1
20200318,Russia,11
20200318,South Africa,1
20200318,Spain,41
20200318,Sweden,1
20200318,Switzerland,2
20200318,Thailand,3
20200318,Turkey,14
20200318,United States,104
20200318,United Kingdom,43
20200318,Uruguay,1
20200319,Aruba,1
20200319,Australia,16
20200319,Austria,8
20200319,Belgium,1
20200319,Brazil,27
20200319,Canada,4
20200319,Cyprus,1
20200319,Denmark,1
20200319,Dominican Republic,1
20200319,Egypt,2
20200319,Estonia,1
20200319,Finland,1
20200319,France,10
20200319,Germany,14
20200319,Greece,3
20200319,Hungary,1
20200319,Iceland,1
20200319,Indonesia,1
20200319,Ireland,3
20200319,Italy,10
20200319,Japan,8
20200319,Malta,4
20200319,Mexico,5
20200319,Morocco,2
20200319,New Zealand,2
20200319,Nicaragua,1
20200319,Norway,2
20200319,Philippines,2
20200319,Poland,2
20200319,Portugal,5
20200319,Russia,4
20200319,Spain,28
20200319,Sri Lanka,1
20200319,Switzerland,1
20200319,Thailand,6
20200319,Turkey,9
20200319,United States,72
20200319,United Arab Emirates,1
20200319,United Kingdom,23
20200320,Andorra,1
20200320,Aruba,1
20200320,Australia,22
20200320,Austria,3
20200320,Belgium,1
20200320,Brazil,20
20200320,Canada,3
20200320,Colombia,1
20200320,Costa Rica,1
20200320,Crimea,9
20200320,Curacao,1
20200320,Cyprus,2
20200320,Czech Republic,2
20200320,Estonia,1
20200320,Finland,1
20200320,France,7
20200320,Germany,17
20200320,Greece,2
20200320,Indonesia,1
20200320,Ireland,2
20200320,Italy,11
20200320,Japan,6
20200320,Luxembourg,4
20200320,Malta,2
20200320,Mexico,7
20200320,Netherlands,1
20200320,New Zealand,1
20200320,Peru,1
20200320,Poland,1
20200320,Portugal,2
20200320,Puerto Rico,1
20200320,Russia,6
20200320,Spain,18
20200320,Sri Lanka,1
20200320,Turkey,6
20200320,Turks and Caicos Islands,1
20200320,United States,34
20200320,Ukraine,1
20200320,United Arab Emirates,2
20200320,United Kingdom,13
20200321,Argentina,4
20200321,Australia,14
20200321,Austria,4
20200321,Bahamas,1
20200321,Barbados,1
20200321,Belgium,2
20200321,Brazil,11
20200321,Cayman Islands,1
20200321,Croatia,1
20200321,Cyprus,1
20200321,France,2
20200321,Germany,10
20200321,Greece,6
20200321,Hungary,2
20200321,Indonesia,1
20200321,Italy,12
20200321,Japan,4
20200321,Malaysia,1
20200321,Malta,1
20200321,Mexico,6
20200321,Morocco,3
20200321,Netherlands,1
20200321,New Zealand,2
20200321,Peru,1
20200321,Portugal,2
20200321,Russia,5
20200321,Singapore,1
20200321,Spain,13
20200321,Switzerland,1
20200321,Tanzania,1
20200321,Turkey,8
20200321,United States,38
20200321,United Arab Emirates,3
20200321,United Kingdom,25
20200321,Vietnam,1
20200322,Argentina,2
20200322,Australia,16
20200322,Austria,1
20200322,Azerbaijan,1
20200322,Bosnia and Herzegovina,1
20200322,Brazil,6
20200322,Canada,1
20200322,Cyprus,1
20200322,Czech Republic,1
20200322,France,4
20200322,Georgia,2
20200322,Germany,5
20200322,Greece,1
20200322,Hong Kong,1
20200322,Ireland,1
20200322,Italy,11
20200322,Japan,3
20200322,Mexico,5
20200322,Netherlands,2
20200322,New Zealand,1
20200322,Portugal,3
20200322,Russia,4
20200322,Singapore,1
20200322,Spain,15
20200322,Turkey,6
20200322,United States,33
20200322,United Arab Emirates,1
20200322,United Kingdom,16
20200323,Australia,22
20200323,Austria,4
20200323,Azerbaijan,1
20200323,Bahamas,1
20200323,Belarus,3
20200323,Brazil,16
20200323,Canada,3
20200323,Dominican Republic,1
20200323,Egypt,1
20200323,Estonia,1
20200323,France,7
20200323,Germany,14
20200323,Greece,3
20200323,Ireland,2
20200323,Italy,9
20200323,Japan,4
20200323,Malta,1
20200323,Mexico,7
20200323,Netherlands,2
20200323,New Zealand,8
20200323,Panama,1
20200323,Peru,1
20200323,Philippines,1
20200323,Portugal,5
20200323,Russia,6
20200323,Slovenia,2
20200323,Spain,15
20200323,Sweden,1
20200323,Thailand,1
20200323,Turkey,7
20200323,United States,36
20200323,United Arab Emirates,1
20200323,United Kingdom,35
20200323,Uzbekistan,1
20200324,Argentina,2
20200324,Australia,24
20200324,Austria,3
20200324,Bahamas,2
20200324,Bahrain,1
20200324,Bangladesh,1
20200324,Brazil,10
20200324,Canada,1
20200324,Colombia,1
20200324,Cyprus,2
20200324,Czech Republic,1
20200324,Dominican Republic,2
20200324,Egypt,3
20200324,Estonia,1
20200324,France,7
20200324,Germany,7
20200324,Greece,7
20200324,Hungary,2
20200324,Iceland,1
20200324,Indonesia,1
20200324,Ireland,3
20200324,Italy,20
20200324,Jamaica,1
20200324,Japan,9
20200324,Malta,2
20200324,Mexico,3
20200324,Morocco,3
20200324,Netherlands,2
20200324,New Zealand,2
20200324,Oman,1
20200324,Poland,2
20200324,Portugal,4
20200324,Puerto Rico,1
20200324,Russia,4
20200324,Spain,14
20200324,Sweden,5
20200324,Turkey,6
20200324,United States,37
20200324,United Arab Emirates,3
20200324,United Kingdom,22
20200324,Uruguay,1
20200325,Argentina,1
20200325,Australia,15
20200325,Austria,2
20200325,Bahamas,1
20200325,Belarus,2
20200325,Brazil,9
20200325,Canada,5
20200325,Cayman Islands,1
20200325,Chile,1
20200325,Colombia,1
20200325,Cyprus,1
20200325,Dominican Republic,1
20200325,Estonia,1
20200325,Finland,1
20200325,France,17
20200325,Germany,9
20200325,Greece,2
20200325,Indonesia,2
20200325,Ireland,1
20200325,Italy,12
20200325,Jamaica,1
20200325,Japan,13
20200325,Malta,2
20200325,Mexico,4
20200325,Netherlands,1
20200325,New Zealand,2
20200325,Poland,2
20200325,Portugal,5
20200325,Russia,9
20200325,Singapore,1
20200325,Slovenia,1
20200325,South Africa,1
20200325,Spain,12
20200325,Sweden,1
20200325,Tanzania,1
20200325,Tunisia,1
20200325,Turkey,2
20200325,United States,37
20200325,United Arab Emirates,1
20200325,United Kingdom,15
20200326,Aruba,1
20200326,Australia,15
20200326,Austria,2
20200326,Brazil,11
20200326,Bulgaria,1
20200326,Canada,2
20200326,Cyprus,6
20200326,Czech Republic,2
20200326,Denmark,2
20200326,Egypt,1
20200326,Fiji,1
20200326,France,43
20200326,Germany,13
20200326,Greece,2
20200326,Hong Kong,1
20200326,Iceland,1
20200326,Ireland,7
20200326,Italy,19
20200326,Jamaica,1
20200326,Japan,8
20200326,Malta,4
20200326,Mexico,6
20200326,Morocco,1
20200326,Netherlands,8
20200326,New Zealand,1
20200326,Peru,2
20200326,Philippines,1
20200326,Poland,5
20200326,Portugal,6
20200326,Puerto Rico,1
20200326,Russia,6
20200326,Slovenia,1
20200326,Spain,31
20200326,Switzerland,1
20200326,Tanzania,1
20200326,Thailand,4
20200326,Trinidad and Tobago,1
20200326,Tunisia,1
20200326,Turkey,5
20200326,United States,50
20200326,United Arab Emirates,2
20200326,United Kingdom,37
20200327,Australia,11
20200327,Austria,3
20200327,Belgium,1
20200327,Brazil,3
20200327,Czech Republic,1
20200327,Denmark,1
20200327,Dominican Republic,1
20200327,France,65
20200327,Germany,6
20200327,Ghana,1
20200327,Greece,3
20200327,Ireland,3
20200327,Italy,5
20200327,Japan,7
20200327,Maldives,1
20200327,Malta,1
20200327,Mexico,6
20200327,Netherlands,6
20200327,Norway,2
20200327,Philippines,1
20200327,Poland,2
20200327,Portugal,1
20200327,Puerto Rico,1
20200327,Russia,10
20200327,Saudi Arabia,1
20200327,Senegal,1
20200327,Spain,7
20200327,Sweden,2
20200327,Thailand,1
20200327,Turkey,13
20200327,United States,20
20200327,United Kingdom,14
20200327,Vietnam,1
20200328,Aruba,1
20200328,Australia,8
20200328,Austria,1
20200328,Bahrain,1
20200328,Barbados,1
20200328,Belgium,1
20200328,Brazil,4
20200328,Canada,2
20200328,Costa Rica,1
20200328,Czech Republic,1
20200328,France,9
20200328,Germany,6
20200328,Greece,3
20200328,Hungary,1
20200328,Ireland,1
20200328,Italy,1
20200328,Japan,1
20200328,Malta,3
20200328,Mexico,3
20200328,Netherlands,1
20200328,New Zealand,2
20200328,Portugal,4
20200328,Puerto Rico,1
20200328,Russia,4
20200328,Singapore,1
20200328,Spain,12
20200328,Sweden,1
20200328,Switzerland,1
20200328,Taiwan,1
20200328,Thailand,2
20200328,Turkey,5
20200328,United States,17
20200328,United Arab Emirates,1
20200328,United Kingdom,7
20200329,Argentina,1
20200329,Australia,7
20200329,Austria,2
20200329,Brazil,2
20200329,Bulgaria,1
20200329,Canada,1
20200329,Croatia,1
20200329,Curacao,1
20200329,Cyprus,1
20200329,Czech Republic,1
20200329,Denmark,1
20200329,Dominican Republic,3
20200329,France,9
20200329,Germany,8
20200329,Greece,1
20200329,Ireland,1
20200329,Israel,1
20200329,Italy,5
20200329,Japan,8
20200329,Mexico,1
20200329,New Zealand,2
20200329,Panama,1
20200329,Poland,1
20200329,Russia,6
20200329,Spain,10
20200329,Turkey,3
20200329,United States,19
20200329,United Kingdom,6
20200330,Argentina,1
20200330,Australia,14
20200330,Austria,1
20200330,Belgium,1
20200330,Brazil,17
20200330,Canada,2
20200330,Crimea,1
20200330,Croatia,1
20200330,Czech Republic,4
20200330,Denmark,1
20200330,Dominican Republic,2
20200330,Estonia,1
20200330,Finland,1
20200330,France,9
20200330,Georgia,2
20200330,Germany,7
20200330,Greece,8
20200330,Ireland,3
20200330,Italy,10
20200330,Ivory Coast,3
20200330,Japan,7
20200330,Latvia,1
20200330,Malta,2
20200330,Mexico,5
20200330,Morocco,1
20200330,Netherlands,3
20200330,New Zealand,1
20200330,Philippines,1
20200330,Poland,1
20200330,Portugal,5
20200330,Russia,5
20200330,Spain,11
20200330,Sweden,1
20200330,Thailand,4
20200330,Turkey,4
20200330,United States,33
20200330,Ukraine,1
20200330,United Arab Emirates,1
20200330,United Kingdom,8
20200330,Uzbekistan,1
20200331,Argentina,2
20200331,Australia,6
20200331,Austria,2
20200331,Belgium,2
20200331,Brazil,4
20200331,Costa Rica,2
20200331,Cyprus,1
20200331,Dominican Republic,3
20200331,Egypt,1
20200331,France,8
20200331,French Antilles,1
20200331,Germany,13
20200331,Greece,6
20200331,Hungary,1
20200331,Indonesia,2
20200331,Ireland,3
20200331,Italy,10
20200331,Japan,5
20200331,Jordan,4
20200331,Kenya,1
20200331,Mexico,1
20200331,Netherlands,4
20200331,New Zealand,1
20200331,Poland,1
20200331,Portugal,3
20200331,Russia,7
20200331,Slovakia,1
20200331,Spain,13
20200331,Switzerland,3
20200331,Turkey,6
20200331,Turks and Caicos Islands,1
20200331,United States,30
20200331,United Kingdom,16
20200401,Australia,6
20200401,Austria,4
20200401,Brazil,3
20200401,Canada,1
20200401,Cuba,1
20200401,Cyprus,2
20200401,Czech Republic,1
20200401,France,6
20200401,Germany,5
20200401,Greece,1
20200401,Italy,10
20200401,Jamaica,1
20200401,Japan,5
20200401,Lithuania,1
20200401,Malta,1
20200401,Mexico,4
20200401,Montenegro,1
20200401,Myanmar,1
20200401,Netherlands,2
20200401,New Zealand,2
20200401,Philippines,2
20200401,Poland,1
20200401,Portugal,4
20200401,Russia,2
20200401,Samoa,1
20200401,Seychelles,1
20200401,Spain,7
20200401,Sweden,1
20200401,Thailand,1
20200401,Turkey,2
20200401,Turks and Caicos Islands,1
20200401,United States,36
20200401,United Kingdom,10
20200402,Australia,9
20200402,Austria,2
20200402,Belarus,1
20200402,Belgium,3
20200402,Brazil,8
20200402,Canada,1
20200402,Cayman Islands,1
20200402,Cyprus,2
20200402,Czech Republic,1
20200402,Dominican Republic,1
20200402,France,13
20200402,Germany,8
20200402,Greece,1
20200402,Indonesia,1
20200402,Ireland,2
20200402,Italy,5
20200402,Japan,5
20200402,Malta,1
20200402,Netherlands,1
20200402,New Zealand,2
20200402,Norway,1
20200402,Portugal,4
20200402,Russia,4
20200402,Spain,3
20200402,Sweden,1
20200402,Thailand,2
20200402,Turkey,4
20200402,United States,32
20200402,United Kingdom,13
20200403,Australia,5
20200403,Austria,1
20200403,Belgium,2
20200403,Brazil,3
20200403,Chile,2
20200403,Cyprus,1
20200403,Denmark,1
20200403,Finland,1
20200403,France,13
20200403,Germany,8
20200403,Greece,2
20200403,Indonesia,1
20200403,Italy,8
20200403,Japan,7
20200403,Mexico,1
20200403,Netherlands,4
20200403,Norway,1
20200403,Poland,3
20200403,Russia,4
20200403,Serbia,1
20200403,Singapore,1
20200403,Spain,21
20200403,United States,11
20200403,United Arab Emirates,1
20200403,United Kingdom,15
20200404,Armenia,1
20200404,Australia,7
20200404,Austria,1
20200404,Brazil,5
20200404,Canada,1
20200404,Cyprus,1
20200404,Dominican Republic,1
20200404,Fiji,2
20200404,Finland,1
20200404,France,2
20200404,Germany,8
20200404,Ireland,4
20200404,Italy,5
20200404,Japan,5
20200404,Mexico,3
20200404,Nepal,1
20200404,Netherlands,1
20200404,New Zealand,1
20200404,Poland,1
20200404,Portugal,3
20200404,Russia,2
20200404,Spain,5
20200404,Switzerland,1
20200404,Thailand,2
20200404,Turkey,7
20200404,United States,18
20200404,United Arab Emirates,1
20200404,United Kingdom,9
20200404,Uruguay,1
20200405,Australia,4
20200405,Austria,4
20200405,Belarus,1
20200405,Brazil,1
20200405,Canada,1
20200405,Cyprus,1
20200405,Czech Republic,1
20200405,Dominican Republic,1
20200405,France,3
20200405,Germany,4
20200405,Hungary,1
20200405,Italy,3
20200405,Japan,5
20200405,Mexico,2
20200405,Netherlands,1
20200405,Norway,1
20200405,Portugal,2
20200405,Russia,5
20200405,Spain,8
20200405,Turkey,2
20200405,United States,6
20200405,United Kingdom,11
20200406,Aruba,1
20200406,Australia,6
20200406,Austria,1
20200406,Belgium,4
20200406,Brazil,5
20200406,Canada,1
20200406,Cyprus,1
20200406,Czech Republic,1
20200406,Denmark,1
20200406,Dominican Republic,1
20200406,Egypt,1
20200406,France,9
20200406,Germany,4
20200406,Greece,1
20200406,Haiti,2
20200406,Ireland,1
20200406,Italy,5
20200406,Japan,6
20200406,Mexico,3
20200406,Morocco,1
20200406,Myanmar,1
20200406,New Zealand,1
20200406,Portugal,3
20200406,Russia,3
20200406,Spain,9
20200406,Sweden,1
20200406,Switzerland,1
20200406,Turkey,5
20200406,United States,19
20200406,United Kingdom,8
20200407,Australia,6
20200407,Brazil,3
20200407,Canada,2
20200407,Colombia,1
20200407,Czech Republic,1
20200407,Dominican Republic,8
20200407,Egypt,1
20200407,Fiji,1
20200407,France,5
20200407,Germany,5
20200407,Greece,3
20200407,Italy,8
20200407,Jamaica,2
20200407,Japan,10
20200407,Poland,1
20200407,Russia,2
20200407,Spain,17
20200407,Turkey,3
20200407,United States,24
20200407,United Arab Emirates,1
20200407,United Kingdom,7
20200407,Uruguay,1
20200408,Argentina,1
20200408,Australia,4
20200408,Austria,1
20200408,Bahamas,1
20200408,Belgium,1
